C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_345.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_345.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_345.jpg, 0, 1, 0, 2.129268
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_447.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_447.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_447.jpg, 0, 1, 0, 3.282243
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_548.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_548.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_548.jpg, 0, 1, 0, 4.45442
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_654.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_654.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_654.jpg, -0.22527, 1, 0, 5.606767
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_755.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_755.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_755.jpg, -0.1500012, 1, 0, 6.742206
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_859.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_859.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_859.jpg, 0, 1, 0, 7.876332
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_35_962.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_35_962.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_35_962.jpg, -0.1419729, 1, 0, 9.224524
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_065.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_065.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_065.jpg, -0.4509522, 1, 0, 10.28348
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_168.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_168.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_168.jpg, -0.7458357, 1, 0, 11.26051
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_270.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_270.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_270.jpg, -0.4400994, 1, 0, 12.14327
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_373.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_373.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_373.jpg, -0.142074, 1, 0, 13.49729
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_474.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_474.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_474.jpg, 0, 1, 0, 14.42095
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_578.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_578.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_578.jpg, -0.2684232, 1, 0, 15.59186
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_679.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_679.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_679.jpg, -0.2869836, 1, 0, 16.50505
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_784.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_784.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_784.jpg, 0, 1, 0, 17.78095
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_889.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_889.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_889.jpg, -0.3164205, 1, 0, 18.78922
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_36_992.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_36_992.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_36_992.jpg, -0.5097098, 1, 0, 19.68953
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_094.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_094.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_094.jpg, -0.204527, 1, 0, 20.68196
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_198.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_198.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_198.jpg, 0, 1, 0, 21.70434
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_299.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_299.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_299.jpg, 0, 1, 0, 22.6559
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_403.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_403.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_403.jpg, 0, 1, 0, 23.84027
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_504.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_504.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_504.jpg, 0, 1, 0, 24.81309
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_606.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_606.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_606.jpg, -0.291354, 1, 0, 25.72862
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_711.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_711.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_711.jpg, -0.1780449, 1, 0, 26.61077
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_815.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_815.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_815.jpg, -0.0901143, 1, 0, 27.54887
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_37_918.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_37_918.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_37_918.jpg, -0.2085624, 1, 0, 28.45251
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_018.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_018.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_018.jpg, 0, 1, 0, 29.37325
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_123.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_123.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_123.jpg, 0, 1, 0, 30.19086
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_225.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_225.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_225.jpg, 0, 1, 0, 30.19028
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_328.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_328.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_328.jpg, -0.0767331, 1, 0, 30.18902
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_429.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_429.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_429.jpg, -0.2298849, 1, 0, 30.17956
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_533.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_533.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_533.jpg, 0, 1, 0, 30.18896
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_633.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_633.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_633.jpg, 0, 1, 0, 30.19014
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_736.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_736.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_736.jpg, -0.1711395, 1, 0, 30.18377
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_839.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_839.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_839.jpg, -0.1514373, 1, 0, 30.18994
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_38_943.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_38_943.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_38_943.jpg, 0, 1, 0, 30.18977
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_043.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_043.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_043.jpg, -0.1566297, 1, 0, 30.18578
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_145.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_145.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_145.jpg, -0.372369, 1, 0, 30.16414
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_249.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_249.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_249.jpg, -0.07420231, 1, 0, 30.19143
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_352.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_352.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_352.jpg, 0, 1, 0, 30.18964
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_455.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_455.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_455.jpg, 0, 1, 0, 30.19025
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_560.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_560.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_560.jpg, 0, 1, 0, 30.18966
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_661.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_661.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_661.jpg, -0.0765723, 1, 0, 30.18902
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_761.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_761.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_761.jpg, -0.09597542, 1, 0, 30.18961
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_866.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_866.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_866.jpg, 0, 1, 0, 30.19006
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_39_967.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_39_967.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_39_967.jpg, 0, 1, 0, 30.19027
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_40_067.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_40_067.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_40_067.jpg, -0.2876418, 1, 0, 30.1706
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_40_170.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_40_170.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_40_170.jpg, -0.02228761, 1, 0, 30.19017
C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\center_2022_08_29_18_43_40_271.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\left_2022_08_29_18_43_40_271.jpg, C:\Users\u023648\OneDrive - Navistar\Autonomous\Training\Udemy\Behavioral Cloning\Data\IMG\right_2022_08_29_18_43_40_271.jpg, 0, 1, 0, 30.19004
